,七股區,下營區,中西區,仁德區,佳里區,六甲區,北區,北門區,南化區,南區,善化區,大內區,學甲區,安南區,安定區,安平區,官田區,將軍區,山上區,左鎮區,後壁區,新化區,新市區,新營區,東區,東山區,柳營區,楠西區,歸仁區,永康區,玉井區,白河區,西港區,關廟區,鹽水區,麻豆區,龍崎區
新化區,0.014767869892673778,0.02924504826782746,0.10867200822787759,0.12557893995490602,0.03685860868966137,0.03651287553500466,0.13332650135293586,0.0016004498767432718,0.0283409016147573,0.08076062353989695,0.15296697133108836,0.1285019562510204,0.00793851008010543,0.0628924286947126,0.1416379912492993,0.0693414538192308,0.07876079803278274,0.00786953785628828,0.2288770569346331,0.22798637021091253,0.0009057163876261736,0.0,0.241596205301723,0.005859876127203093,0.15170778028664839,0.006968474207464856,0.015020372926733385,0.021197073203778893,0.1828842224768676,0.22017353103658271,0.10220394790045458,0.0006593309184181091,0.08212065492253566,0.21570721502248583,0.0048665840920084505,0.06027811239047795,0.18964727077997034
新市區,0.048843176877785506,0.08906681547911412,0.125351311594594,0.0897827110390832,0.11248667191828716,0.06903661124914763,0.15850612410460221,0.010833780375584415,0.01537811157766751,0.07668304117047305,0.2511326982220228,0.14530663557522777,0.03727240575502209,0.11349320970064412,0.2462354185796631,0.0871777524881346,0.13933090316968777,0.03663246389402907,0.2238621218064564,0.1298716472729053,0.003964178691523306,0.241596205301723,0.0,0.023023582842228368,0.14202463658638068,0.013385256753671904,0.03919118479909113,0.017979453372675622,0.109760245830594,0.23658917555432812,0.07701111951893676,0.0017711439398791753,0.18387800114463057,0.11531017840900551,0.022600714584445025,0.155818282289308,0.08182351479404709
新營區,0.009172045849692714,0.2203015511260921,0.0011895996071647336,0.00024185075224630187,0.06064949941884793,0.1599030386934396,0.0021386055805461732,0.07862900228013785,0.002631833846260876,0.00028809120878007854,0.07402256625286477,0.04857203209329596,0.15004625570576777,0.0037680992472024517,0.027340633262247015,0.0007200800501471184,0.13649856800418367,0.05192082556364081,0.02400806971862875,0.0026568023133588426,0.21589265730451238,0.005859876127203093,0.023023582842228368,0.0,0.0009896690436943941,0.10423473148448979,0.24057020789929406,0.01371849961513851,0.0003388836704435103,0.004828580175804614,0.012865345427785507,0.077252755745073,0.03700552253297166,0.0004440074131909237,0.2717612529961656,0.12260674513381868,0.00031142097239916306
東區,0.04763263173344853,0.009892788050431194,0.2811283953378521,0.27224932115348777,0.04212261761662171,0.00401943938743438,0.28081710617906747,0.0016457697831572537,0.0011438575004118765,0.2703774043056499,0.06133094777183973,0.018595814330431375,0.005296251631211434,0.18095687304885602,0.14222462228992122,0.24771104585355924,0.014595120412398499,0.011797153196348215,0.057247983717135985,0.056242297219045036,6.394589375820511e-05,0.15170778028664839,0.14202463658638068,0.0009896690436943941,0.0,0.0003038557561008181,0.0016837698309278494,0.0007830116767318508,0.2310712430490227,0.260037407803096,0.009445298166197325,1.667779110819848e-05,0.09584733918377404,0.17187637552980298,0.001322969323919589,0.03386726626350141,0.08993631701158199
東山區,0.00033522624194453856,0.060261295136300845,0.00021927305371682894,9.913812538382794e-05,0.005929104964934734,0.21542188326503067,0.00044991646721568207,0.0028445565667727093,0.04508819756946078,5.567043871749491e-05,0.04064590739790123,0.1045273839762687,0.012854388648670155,0.0003455649628140366,0.006406039710982971,8.994424539681808e-05,0.12977975394550825,0.002274505678807428,0.03967693580029252,0.00926379226557897,0.13510247158566957,0.006968474207464856,0.013385256753671904,0.10423473148448979,0.0003038557561008181,0.0,0.20599810958244455,0.1379630491138356,0.0002777910241697186,0.0018978696856831662,0.07016149686146615,0.22300928614222218,0.0054144635043071165,0.0006282847629998673,0.05036321131523771,0.027328214456306222,0.0009132795967993939
柳營區,0.00468424923134544,0.19156487489755097,0.0015963315560502097,0.0005111680474872453,0.04106498591864421,0.2652445686765196,0.002914725537534594,0.02710627462699081,0.015958373457682654,0.00043481021896801494,0.10672035468210056,0.11944047212481973,0.07779934210964157,0.0033456280737523005,0.031088821669574433,0.000839080151832524,0.2157936285474554,0.02299436776685096,0.05994036880238571,0.010671493474244755,0.18821334320167146,0.015020372926733385,0.03919118479909113,0.24057020789929406,0.0016837698309278494,0.20599810958244455,0.0,0.05731213733835044,0.0009318894478683926,0.008089632540496225,0.04943840208816575,0.12724843995427593,0.03270647119157549,0.0014842390194688428,0.17086015385672024,0.11094691375964698,0.0013957879844014324
楠西區,8.012313291463819e-05,0.013766795739832872,0.0003878357097850846,0.0004321352171848069,0.0015057990150241882,0.11101416260795074,0.0007371644036498335,0.00015514333338849604,0.23291464416162194,0.0001464091512694782,0.030863606552656093,0.14806938118208296,0.001360572469057145,0.00026144824607687584,0.004734577027716974,0.0001388387442756158,0.0796444764055431,0.00026329598255286934,0.0780025186159614,0.05132666366028931,0.013360512329005501,0.021197073203778893,0.017979453372675622,0.01371849961513851,0.0007830116767318508,0.1379630491138356,0.05731213733835044,0.0,0.0016135981167573696,0.0035832058001730007,0.2079973725429982,0.05129825753957833,0.0024959345260001918,0.004371460407802504,0.005020154331176059,0.008952206081915584,0.009148311285667132
歸仁區,0.009927854603794818,0.003692845007979067,0.1672633519740248,0.2653123774805261,0.011951416986883035,0.0030320880586648872,0.16999860453117033,0.00022450360383489103,0.0035309918756954834,0.18264534004599875,0.039615130052614404,0.021491784901533615,0.0011262518655796785,0.06875474473511989,0.07085308580145809,0.12635471062215856,0.010437649686636867,0.0021102005801297086,0.06717827829624859,0.1105753674441708,2.402334640597998e-05,0.1828842224768676,0.109760245830594,0.0003388836704435103,0.2310712430490227,0.0002777910241697186,0.0009318894478683926,0.0016135981167573696,0.0,0.1972074886370649,0.01773912586314264,1.2527842974741933e-05,0.03631228837534588,0.2761113273198357,0.0003475008492023857,0.013185369345315988,0.19885702268004576
永康區,0.06038409628856277,0.03179124506317622,0.23938585361332607,0.1999681527684947,0.08031283378693933,0.016740666445403608,0.26491648502772674,0.0047661088615020475,0.004088863419211403,0.18815902599769452,0.137225195596451,0.05414562922736925,0.015565630367878846,0.18148302234673314,0.22032718514033428,0.191168746721829,0.04711188007794388,0.02438818504347441,0.12312429325444488,0.09449578554997498,0.00047730583519603383,0.22017353103658271,0.23658917555432812,0.004828580175804614,0.260037407803096,0.0018978696856831662,0.008089632540496225,0.0035832058001730007,0.1972074886370649,0.0,0.02757879796900056,0.00015398210735108095,0.1566800997894048,0.16939400558979434,0.005688959590568565,0.08105818823841004,0.10020785835711993
玉井區,0.0007101491253907398,0.024531449160342472,0.00509956599656233,0.00642691970820533,0.006524020846749047,0.11199872704232437,0.008209052657553494,0.0004087840341625672,0.21805798025179016,0.0025754701185346823,0.08626211436853491,0.2392517074299554,0.0031695013853866756,0.002934315827882308,0.025112023854737688,0.0022084544172668204,0.12175910994769645,0.001113260902398883,0.20294605789517525,0.1758162747913005,0.006257992548210421,0.10220394790045458,0.07701111951893676,0.012865345427785507,0.009445298166197325,0.07016149686146615,0.04943840208816575,0.2079973725429982,0.01773912586314264,0.02757879796900056,0.0,0.014682543238846216,0.012930116100171876,0.03647332910262878,0.006103606082233047,0.025199483254488276,0.05849329742479863
白河區,4.767791341177775e-05,0.024704009466705763,1.2815560179513573e-05,4.021314938541234e-06,0.0013182410611338995,0.0988996760453644,3.0016479771750935e-05,0.001421544227550779,0.010488849913184873,2.3748810122941725e-06,0.008504128676484526,0.025655658437773704,0.0056443689417236985,2.9282280127285414e-05,0.0008908173239072866,4.848189592771877e-06,0.043015576175813856,0.0006586124816876475,0.006439152520549041,0.0009059601723166328,0.17221557764284065,0.0006593309184181091,0.0017711439398791753,0.077252755745073,1.667779110819848e-05,0.22300928614222218,0.12724843995427593,0.05129825753957833,1.2527842974741933e-05,0.00015398210735108095,0.014682543238846216,0.0,0.0008875802567078695,3.2027303129468734e-05,0.03441562419156311,0.007423416089854931,4.93392862896808e-05
西港區,0.18720897555219385,0.13487209428702251,0.12078074683299317,0.04493417881398317,0.2668647677952454,0.03846176637480004,0.14701595994199326,0.06608336800694914,0.001270734410361469,0.06387701864210166,0.18880916435310977,0.04745620825762342,0.12351754740092752,0.19752277011462102,0.2782018082189589,0.10515404090397187,0.08655212310735921,0.16163370584029907,0.07471284599085772,0.022131831147875872,0.0052868321729283105,0.08212065492253566,0.18387800114463057,0.03700552253297166,0.09584733918377404,0.0054144635043071165,0.03270647119157549,0.0024959345260001918,0.03631228837534588,0.1566800997894048,0.012930116100171876,0.0008875802567078695,0.0,0.02792730999919558,0.053164965042096474,0.23214558935301677,0.012576212393740079
關廟區,0.005185540113165749,0.004028343338115279,0.11048819910084019,0.1998222806682727,0.0088184048258062,0.005107298302014238,0.1193895377940288,0.0001513674710125212,0.009967707985193277,0.11448526815239124,0.045053408866883596,0.03592278287031291,0.0009235909367863401,0.040938443293783364,0.05948570753750684,0.07425156951801892,0.015030542163941858,0.001336369240863128,0.09635561437871006,0.17329690786497084,4.094667730607538e-05,0.21570721502248583,0.11531017840900551,0.0004440074131909237,0.17187637552980298,0.0006282847629998673,0.0014842390194688428,0.004371460407802504,0.2761113273198357,0.16939400558979434,0.03647332910262878,3.2027303129468734e-05,0.02792730999919558,0.0,0.0003807622598138763,0.012538256825412592,0.2638676267786764
鹽水區,0.02028354666748196,0.2321441985768043,0.0018348451614173206,0.0003091002769797313,0.0942532027986147,0.10333176948965489,0.0031152339216505096,0.1471277058820067,0.0008760156318095004,0.00045724221656178116,0.06946132428864028,0.029726888309046504,0.22116451035474186,0.0068006570354257915,0.03492119415092118,0.0012604989083035186,0.10224088877235256,0.09882037589931567,0.016807672105844853,0.0015957290808277407,0.15258292531081863,0.0048665840920084505,0.022600714584445025,0.2717612529961656,0.001322969323919589,0.05036321131523771,0.17086015385672024,0.005020154331176059,0.0003475008492023857,0.005688959590568565,0.006103606082233047,0.03441562419156311,0.053164965042096474,0.0003807622598138763,0.0,0.145167620098415,0.0002133890090200484
麻豆區,0.09756720873993403,0.2575686928411501,0.040695847037136364,0.01299895205488174,0.24708163020662322,0.11087724868863932,0.056906402578154554,0.10008273863505951,0.003398670181573012,0.016621261964686964,0.2335818935561893,0.08811832097298665,0.19874718777569225,0.07950206489709814,0.2054447726740763,0.030622869103890917,0.1765255594157751,0.15983711767492223,0.09261414774993312,0.02067194429370915,0.031210918475148116,0.06027811239047795,0.155818282289308,0.12260674513381868,0.03386726626350141,0.027328214456306222,0.11094691375964698,0.008952206081915584,0.013185369345315988,0.08105818823841004,0.025199483254488276,0.007423416089854931,0.23214558935301677,0.012538256825412592,0.145167620098415,0.0,0.006852365564173836
龍崎區,0.0014283171701225403,0.0024578757334292635,0.04878774986865005,0.11219533491067414,0.003558793628112613,0.005456571176516463,0.055882009069187805,4.688444741782539e-05,0.02395676195534126,0.049849298865584604,0.03275916779777426,0.04246430417932678,0.00038024769844986837,0.014729433733554592,0.03101106656669688,0.028450844446081824,0.01380213558594208,0.0004195293882927946,0.09994101861739675,0.22141992104541702,3.7057081781804616e-05,0.18964727077997034,0.08182351479404709,0.00031142097239916306,0.08993631701158199,0.0009132795967993939,0.0013957879844014324,0.009148311285667132,0.19885702268004576,0.10020785835711993,0.05849329742479863,4.93392862896808e-05,0.012576212393740079,0.2638676267786764,0.0002133890090200484,0.006852365564173836,0.0
